KWebEntityId	Version	ChangeTime	IsDeleted	IsPrivate	x	y	City	State	CountryId	_0	StateId	ChangeUserId	Population
33913	3	2011-08-06	0	0	-6.2	36.47	San Fernando		26889			20	
33914	5	2011-08-06	0	0	-122.43	37.79	San Francisco		27047		36031	20	
33915	3	2011-08-06	0	0	-84.08	9.95	San José=San Jose		26872			20	
33916	3	2011-08-06	0	0	-4.13	40.58	San Lorenzo		26889			20	
33917	4	2011-08-06	0	0	12.45	43.93	San Marino		27020			20	
33918	3	2011-08-06	0	0	11.28	43.65	San Miniato		26930			20	
33919	3	2011-08-06	0	0	13.73	45.53	San Nazzario		26930			20	
33920	3	2011-08-06	0	0	9.6	40.83	San Pellegrino		26930			20	
33921	3	2011-08-06	0	0	7.78	43.82	San Remo		26930			20	
33922	3	2011-08-06	0	0	-1.97	43.33	San Sebastian		26889			20	
33923	3	2011-08-06	0	0	12.15	43.58	San Sepolcro		26930			20	
33924	3	2011-08-21	0	0	8.43	55.02	Sandberg		26880			20	
33925	2	2011-07-12	0	0	16.28	57	Sandbaeckshult		27013			20	
33926	3	2011-08-21	0	0	8.02	53.48	Sande		26878		36019	20	
33927	3	2011-08-22	0	0	11.62	48.9	Sandersdorf		26878		36016	20	
33928	3	2011-08-21	0	0	11.58	51.68	Sandersleben		26878		36024	20	
33929	3	2011-08-21	0	0	14	53.57	Sandfoerde		26878		36018	20	
33930	3	2011-08-21	0	0	11.75	54.05	Sandhagen		26878		36018	20	
33931	3	2011-08-21	0	0	8.13	53.07	Sandkrug		26878		36019	20	
33932	3	2011-08-21	0	0	18.5	50.58	Sandowitz		26996			20	
33933	2	2011-07-12	0	0	-1.4	51.23	Sandown		26899			20	
33934	3	2011-08-21	0	0	8.53	53.37	Sandstedt		26878		36019	20	
33935	2	2011-07-12	0	0	1.35	51.28	Sandwich		26899			20	
33936	3	2011-08-21	0	0	11.3	51.48	Sangerhausen		26878		36024	20	
33937	4	2011-08-21	0	0	8.4	52.63	Sankt Huelfe		26878		36019	20	
33938	3	2011-08-06	0	0	9.83	46.5	Sankt Moritz		26865			20	
33939	2	2011-07-12	0	0	22.23	49.58	Sanok		26996			20	
33940	5	2011-08-06	0	0	13.4	52.52	Sans Soucis		26878		29130	20	
33941	5	2011-08-06	0	0	-119.7	34.58	Santa Barbara		27047		36031	20	
33942	3	2011-08-06	0	0	17.67	28.5	Santa Cruz@La Palma		26889			20	
33943	5	2011-08-06	0	0	-118.5	34.02	Santa Monika		27047		36031	20	
33944	2	2011-07-12	0	0	-3.7	43.47	Santander		26889			20	
33945	2	2011-07-12	0	0	-8.7	39.23	Santarem		26996			20	
33946	2	2011-07-12	0	0	-70.67	-33.45	Santiago		26868			20	
33947	3	2011-08-06	0	0	-8.54	42.88	Santiago de Compostela		26889			20	
33948	3	2011-08-06	0	0	-46.64	-23.54	Sao Paulo		26853			20	
33949	4	2011-08-07	0	0	141.3542	43.06194	Sapporo		26933			20	
33950	2	2011-07-12	0	0	-0.9	41.65	Saragossa		26889			20	
33951	3	2011-07-13	0	0	18.43	43.87	Sarajevo		26841			20	
33952	8	2011-09-05	0	0	45.1833	54.18	Saransk		27007		37049	20	
33953	3	2011-09-05	0	0	51.57	46.2	Saratow		27007		37185	20	
33954	3	2011-08-21	0	0	10.72	53.77	Sarau		26878		36025	20	
33955	2	2011-07-12	0	0	44.57	48.5	Sarepta		27007			20	
33956	2	2011-07-12	0	0	9.43	47.05	Sargans		26865			20	
33957	2	2011-07-12	0	0	1.22	44.88	Sarlat		26896			20	
33958	2	2011-07-12	0	0	8.25	46.9	Sarnen		26865			20	
33959	2	2011-07-12	0	0	28.3	48.17	Saroca		27006			20	
33960	2	2011-07-12	0	0	11.13	59.28	Sarpsborg		26984			20	
33961	2	2011-07-12	0	0	7.05	48.73	Sarrebourg		26896			20	
33962	2	2011-07-12	0	0	7.07	49.12	Sarreguemines		26896			20	
33963	3	2011-08-21	0	0	9.88	52.23	Sarstedt		26878		36019	20	
33964	2	2011-07-12	0	0	-1.72	53.13	Sartton		26899			20	
33965	2	2011-07-12	0	0	9.98	44.12	Sarzana		26930			20	
33966	2	2011-07-12	0	0	26.8	50.12	Saslave		27007			20	
33967	2	2011-07-12	0	0	8.57	40.72	Sassari@Sardinien		26930			20	
33968	3	2011-08-21	0	0	13.65	54.52	Sassnitz		26878		36018	20	
33969	2	2011-07-12	0	0	21.65	48.4	Satoraljaujhely		26921			20	
33970	3	2011-08-22	0	0	10.08	49.18	Satteldorf		26878		36016	20	
33971	3	2011-08-06	0	0	22.87	47.8	Satu Mare		27006			20	
33972	3	2011-08-22	0	0	11.65	47.97	Sauerlach		26878		36016	20	
33973	3	2011-08-22	0	0	9.1	47.93	Sauldorf		26878		36015	20	
33974	3	2011-08-22	0	0	9.5	48.03	Saulgau		26878		36015	20	
33975	2	2011-07-12	0	0	-0.07	47.27	Saumur		26896			20	
33976	3	2011-08-21	0	0	18.25	50.83	Sausenberg		26996			20	
33977	2	2011-07-12	0	0	22.58	60.35	Sauvo		26891			20	
33978	4	2011-07-14	0	0	-90.13	42.08	Savanna		27047		36040	20	
33979	2	2011-07-12	0	0	7.03	46.22	Savatan		26865			20	
33980	2	2011-07-12	0	0	7.37	48.73	Saverne		26896			20	
33981	2	2011-07-12	0	0	28.88	61.87	Savolinna		26891			20	
33982	2	2011-07-12	0	0	8.5	44.28	Savona		26930			20	
33983	2	2011-07-12	0	0	29.15	62.18	Savonrauta		26891			20	
33984	2	2011-07-12	0	0	19.2	49.68	Saybusch		26996			20	
33985	2	2011-07-12	0	0	-0.42	54.28	Scarborough		26899			20	
33986	2	2011-07-12	0	0	10.33	46.72	Scarl=S-charl		26865			20	
33987	2	2011-07-12	0	0	2.35	48.78	Sceaux		26896			20	
33988	3	2011-08-21	0	0	20.7	54.9	Schaaken		27007		36942	20	
33989	2	2011-07-12	0	0	4.42	50.87	Schaerbeck		26844			20	
33990	2	2011-07-12	0	0	8.63	47.7	Schaffhausen		26865			20	
33991	3	2011-08-22	0	0	11.68	47.8	Schaftlach		26878		36016	20	
33992	3	2011-08-21	0	0	7.08	51.52	Schalke		26878		36020	20	
33993	3	2011-08-21	0	0	14.15	50.92	Schandau		26878		36023	20	
33994	2	2011-07-12	0	0	121.47	31.23	Schanghai		26870			20	
33995	3	2011-08-21	0	0	10.57	51.83	Scharfenstein		26878		36024	20	
33996	3	2011-08-21	0	0	18.95	50.38	Scharley		26996			20	
33997	2	2011-07-12	0	0	9.82	46.8	Schatzalp		26865			20	
33998	2	2011-07-12	0	0	23.4	55.95	Schaulen		27007			20	
33999	3	2011-08-21	0	0	9.47	53.17	Scheessel		26878		36019	20	
34000	2	2011-07-12	0	0	15.17	48	Scheibbs		26837			20	
34001	3	2011-08-21	0	0	11.07	50.48	Scheibe		26878		36026	20	
34002	3	2011-08-21	0	0	12.92	50.55	Scheibenberg		26878		36023	20	
34003	3	2011-08-22	0	0	9.85	47.58	Scheidegg		26878		36016	20	
34004	3	2011-08-21	0	0	11.92	51.15	Scheiplitz		26878		36024	20	
34005	3	2011-08-22	0	0	9.75	48.38	Schelklingen		26878		36015	20	
34006	3	2011-08-22	0	0	13.05	47.68	Marktschellenberg		26878		36016	20	
34007	3	2011-08-21	0	0	9.48	54.03	Schenefeld		26878		36025	20	
34008	3	2011-08-21	0	0	9.85	50.82	Schenklengsfeld		26878		36017	20	
34009	3	2011-08-21	0	0	6.88	51.7	Schermbeck		26878		36020	20	
34010	2	2011-07-12	0	0	4.27	52.08	Scheveningen		26983			20	
34011	2	2011-07-12	0	0	19.5	41.33	Schiak		26830			20	
34012	3	2011-08-21	0	0	11.52	51.02	Schieben		26878		36026	20	
34013	2	2011-07-12	0	0	4.4	51.92	Schiedam		26983			20	
34014	3	2011-08-21	0	0	10.67	51.77	Schierke		26878		36024	20	
34015	2	2011-07-12	0	0	9.68	46.97	Schiers		26865			20	
34016	2	2011-07-12	0	0	6.02	49.52	Schifflange		26953			20	
34017	4	2011-08-20	0	0	12.933	51.45	Schildau		26878		36023	20	
34018	4	2011-08-22	0	0	7.75	48.6	Schiltigheim		26878		36015	20	
34019	3	2011-08-21	0	0	14.45	51.08	Schirgiswalde		26878		36023	20	
34020	3	2011-08-21	0	0	15.77	53.77	Schivelbein		26996			20	
34021	3	2011-08-21	0	0	12.23	51.38	Schkaeditz		26878		36023	20	
34022	3	2011-08-21	0	0	16.53	51.7	Schlabitz		26996			20	
34023	3	2011-08-21	0	0	10.55	52.03	Schladen		26878		36019	20	
34024	2	2011-07-12	0	0	13.68	47.4	Schladming		26837			20	
34025	3	2011-08-21	0	0	11.2	52.02	Schlanstedt		26878		36024	20	
34026	3	2011-08-21	0	0	16.68	54.37	Schlawe		26996			20	
34027	3	2011-08-21	0	0	7.05	51.03	Schlebusch		26878		36020	20	
34028	3	2011-08-21	0	0	16.55	50.55	Schlegel		26996			20	
34029	3	2011-08-21	0	0	6.48	50.53	Schleiden		26878		36020	20	
34030	3	2011-08-21	0	0	11.8	50.58	Schleiz		26878		36026	20	
34031	3	2011-08-22	0	0	11.57	48.25	Schleissheim		26878		36016	20	
34032	3	2011-08-21	0	0	9.57	54.51	Schleswig		26878		36025	20	
34033	3	2011-08-21	0	0	12.95	50.57	Schlettau		26878		36023	20	
34034	2	2011-07-12	0	0	7.45	48.27	Schlettstadt		26896			20	
34035	3	2011-08-21	0	0	10.75	50.52	Schleusingen		26878		36026	20	
34036	3	2011-08-22	0	0	11.87	47.75	Schliersee		26878		36016	20	
34037	3	2011-08-21	0	0	19.78	54.13	Schlobitten		26996			20	
34038	3	2011-08-21	0	0	17.33	53.65	Schlochau		26996			20	
34039	2	2011-07-12	0	0	14.45	51	Schluckenau		26877			20	
34040	4	2011-08-21	0	0	18.07	54.67	Schluschow		26996			20	
34041	3	2011-08-22	0	0	9.53	50.35	Schluechtern		26878		36017	20	
34043	3	2011-08-22	0	0	9.53	47.8	Schmalegg		26878		36015	20	
34044	3	2011-08-21	0	0	10.45	50.72	Schmalkalden		26878		36026	20	
34045	3	2011-08-21	0	0	8.3	51.15	Schmallenberg		26878		36020	20	
34046	2	2011-07-12	0	0	22.6	55.08	Schmalleningken		27007			20	
34047	3	2011-08-22	0	0	6.55	50.42	Schmidtheim		26878		36020	20	
34048	3	2011-08-21	0	0	15.83	50.8	Schmiedeberg		26996			20	
34049	3	2011-08-21	0	0	10.8	50.62	Schmiedefeld		26878		36026	20	
34050	3	2011-08-21	0	0	10.77	53.65	Schmilau		26878		36025	20	
34051	4	2011-08-20	0	0	22.43	54.87	Schmilgen		27007		36942	20	
34052	3	2011-08-21	0	0	10.8	50.65	Schmuecke		26878		36026	20	
34053	3	2011-08-21	0	0	12.43	50.9	Schmoelln		26878		36026	20	
34054	3	2011-08-22	0	0	11.6	49.82	Schnabelwaid		26878		36016	20	
34055	3	2011-08-22	0	0	11.32	49.53	Schnaittach		26878		36016	20	
34056	3	2011-08-22	0	0	12.03	49.52	Schnaittenbach		26878		36016	20	
34057	3	2011-08-21	0	0	12.65	50.58	Schneeberg		26878		36023	20	
34058	2	2011-07-12	0	0	15.83	47.75	Schneeherz		26837			20	
34059	2	2011-07-12	0	0	16.73	53.15	Schneidemuehl		26996			20	
34060	3	2011-08-21	0	0	10.57	50.88	Schnepfenthal		26878		36026	20	
34061	3	2011-08-21	0	0	9.78	53.12	Schneverdingen		26878		36019	20	
34062	3	2011-08-22	0	0	10.88	47.82	Schongau		26878		36016	20	
34063	3	2011-08-21	0	0	7.57	53.6	Schoo		26878		36019	20	
34064	2	2011-07-12	0	0	4.85	51.95	Schoonhoven		26983			20	
34065	3	2011-08-22	0	0	7.82	47.65	Schopfheim		26878		36015	20	
34066	3	2011-08-22	0	0	10.3	49.12	Schopfloch		26878		36016	20	
34067	3	2011-08-22	0	0	9.53	47.8	Schorndorf		26878		36015	20	
34068	4	2011-08-22	0	0	9.53	48.8	Schorndorf bei Stuttgart		26878		36015	20	
34069	3	2011-08-21	0	0	9.12	50.5	Schotten		26878		36017	20	
34070	3	2011-08-22	0	0	8.4	48.65	Schramberg		26878		36015	20	
34071	3	2011-08-21	0	0	11.68	51.43	Schraplau		26878		36024	20	
34072	3	2011-08-21	0	0	15.87	50.85	Schreiberhau		26996			20	
34073	2	2011-07-12	0	0	17.02	52.1	Schrimm		26996			20	
34074	3	2011-08-22	0	0	11.27	48.57	Schrobenhausen		26878		36016	20	
34075	3	2011-08-21	0	0	20.6	54.52	Schrombehnen		27007		36942	20	
34076	3	2011-08-21	0	0	19.17	53.98	Schroop		26996			20	
34077	3	2011-08-22	0	0	9.98	49.35	Schrozberg		26878		36015	20	
34078	2	2011-07-12	0	0	9.93	47.08	Schruns	Vlbg	26837			20	
34079	2	2011-07-12	0	0	10.3	46.8	Schuh=Schuls		26865			20	
34080	2	2011-07-12	0	0	-9.55	51.53	Schull		26923			20	
34081	3	2011-08-21	0	0	16.1	53.25	Schulzendorf		26996			20	
34082	3	2011-08-21	0	0	17.5	54.5	Schurow		26996			20	
34083	3	2011-08-22	0	0	9.66	48	Schussenried		26878		36015	20	
34084	4	2011-07-14	0	0	11.02	49.33	Schwabach		26878		36016	20	
34085	3	2011-08-22	0	0	11.87	48.18	Schwaben		26878		36016	20	
34086	2	2011-07-12	0	0	17.13	49.28	Schwabenitz		26877			20	
34087	3	2011-08-22	0	0	10.76	48.17	Schwabmuenchen		26878		36016	20	
34088	3	2011-08-22	0	0	10.15	48.93	Schwabsberg		26878		36015	20	
34089	2	2011-07-12	0	0	11.78	47.33	Schwader		26837			20	
34090	3	2011-08-22	0	0	12.12	49.33	Schwandorf		26878		36016	20	
34091	3	2011-08-21	0	0	11.12	51.97	Schwanebeck		26878		36024	20	
34092	3	2011-08-22	0	0	13.12	48.75	Schwanenkirchen		26878		36016	20	
34093	3	2011-08-22	0	0	8.58	50.1	Schwanheim		26878		36017	20	
34094	3	2011-08-21	0	0	13.08	52.68	Schwante		26878		29314	20	
34095	3	2011-08-21	0	0	15.75	52	Schwarmitz		26996			20	
34096	3	2011-08-21	0	0	9.62	52.68	Schwarmstedt		26878		36019	20	
34097	3	2011-08-21	0	0	16.33	53.83	Schwartow		26996			20	
34098	2	2011-07-12	0	0	9.75	47.45	Schwarzach		26837			20	
34099	2	2011-07-12	0	0	15.7	47.79	Schwarzau		26837			20	
34100	3	2011-08-21	0	0	9.45	50.92	Schwarzenborn		26878		36017	20	
34101	2	2011-07-12	0	0	18.75	49.92	Schwarzwasser		26996			20	
34102	2	2011-07-12	0	0	11.73	47.38	Schwaz		26837			20	
34103	2	2011-07-12	0	0	16.48	48.15	Schwechat		26837			20	
34104	3	2011-08-21	0	0	14.28	53.07	Schwedt		26878		29314	20	
34105	3	2011-08-22	0	0	6.77	49.57	Schweich		26878		36022	20	
34106	3	2011-08-21	0	0	16.5	50.85	Schweidnitz		26996			20	
34107	3	2011-08-22	0	0	7.95	48.22	Schweighausen		26878		36015	20	
34108	3	2011-08-22	0	0	10.23	50.04	Schweinfurt		26878		36016	20	
34109	3	2011-08-21	0	0	8.98	50.77	Schweinsberg		26878		36017	20	
34110	3	2011-08-21	0	0	16.37	54.02	Schwelin		26996			20	
34111	3	2011-08-21	0	0	7.3	51.28	Schwelm		26878		36020	20	
34112	3	2011-08-22	0	0	8.51	48.06	Schwenningen		26878		36015	20	
34113	4	2011-07-14	0	0	11.42	53.63	Schwerin		26878		36018	20	
34114	2	2011-07-12	0	0	15.5	52.6	Schwerin@Brandenburg		26996			20	
34115	3	2011-08-21	0	0	7.58	51.43	Schwerte		26878		36020	20	
34116	2	2011-07-12	0	0	18.33	53.45	Schwetz		26996			20	
34117	3	2011-08-21	0	0	12.58	53.85	Schwetzin		26878		36018	20	
34118	3	2011-08-22	0	0	8.58	49.38	Schwetzingen		26878		36015	20	
34119	3	2011-08-21	0	0	10.07	52.32	Schwicheldt		26878		36019	20	
34120	3	2011-08-22	0	0	9.08	48.88	Schwieberdingen		26878		36015	20	
34121	3	2011-08-21	0	0	15.53	52.25	Schwiebus		26996			20	
34122	3	2011-08-22	0	0	12.27	48.27	Schwindegg		26878		36016	20	
34123	3	2011-08-21	0	0	12.7	53.65	Schwinkendorf		26878		36018	20	
34124	2	2011-07-12	0	0	8.65	47.02	Schwyz		26865			20	
34125	3	2011-08-22	0	0	9.8	48.8	Schwaebisch-Gmuend		26878		36015	20	
34126	4	2011-08-22	0	0	9.8	48.8	Schwaebisch Gmuend		26878		36015	20	
34127	4	2011-08-22	0	0	9.73	49.12	Schwaebisch Hall		26878		36015	20	
34128	4	2011-08-22	0	0	9.68	48.52	Schwaebische Alb		26878		36015	20	
34129	2	2011-07-12	0	0	9.48	47.38	Schwaebrig		26865			20	
34130	3	2011-08-21	0	0	7.22	52.33	Schuettdorf		26878		36019	20	
34131	2	2011-07-12	0	0	13.43	48.45	Schaerding		26837			20	
34132	3	2011-08-21	0	0	15.9	51.02	Schoenau		26996			20	
34133	3	2011-08-21	0	0	8.23	50.67	Schoenbach		26878		36017	20	
34134	4	2011-07-14	0	0	10.93	53.85	Schoenberg		26878		36018	20	
34135	3	2011-08-21	0	0	10.37	54.4	Schoenberg@Holstein		26878		36025	20	
34136	3	2011-08-21	0	0	17.07	51.03	Schoenborn		26996			20	
34137	3	2011-08-21	0	0	11.75	52.02	Schoenebeck		26878		36024	20	
34138	4	2011-07-14	0	0	13.35	52.48	Schoeneberg		26878		29130	20	
34139	3	2011-08-22	0	0	12.33	50.4	Schoeneck		26878		36023	20	
34140	3	2011-08-22	0	0	7.35	49.42	Schoenenberg-Kuebelberg		26878		36021	20	
34141	2	2011-07-12	0	0	18.05	51.07	Schoenfeld		26996			20	
34142	3	2011-08-21	0	0	13.37	52.65	Schoenfliess		26878		29314	20	
34143	3	2011-08-21	0	0	9.62	51.68	Schoenhagen		26878		36019	20	
34144	3	2011-08-21	0	0	12.03	52.58	Schoenhausen		26878		36024	20	
34145	3	2011-08-21	0	0	12.52	50.5	Schoenheide		26878		36023	20	
34146	3	2011-08-21	0	0	19.57	53.62	Schoenhof		26996			20	
34147	3	2011-08-21	0	0	10.97	52.15	Schoeningen		26878		36019	20	
34148	3	2011-08-21	0	0	7.08	52.72	Schoeninghsdorf		26878		36019	20	
34149	2	2011-07-12	0	0	16.47	53.05	Schoenlanke		26996			20	
34150	3	2011-08-22	0	0	12.55	49.52	Schoensee		26878		36016	20	
34151	3	2011-08-21	0	0	10.77	52.15	Schoeppenstedt		26878		36019	20	
34152	3	2011-08-21	0	0	8.77	52.07	Schoetmar		26878		36020	20	
34153	2	2011-07-12	0	0	13.05	37.5	Sciacca		26930			20	
34154	2	2011-07-12	0	0	15.72	38.25	Scilla		26930			20	
34155	2	2011-07-12	0	0	5.93	51.65	Scowen		26983			20	
34156	2	2011-07-12	0	0	-0.63	53.6	Scunthorpe		26899			20	
34157	3	2011-08-20	0	0	21.82	53.83	Sdengowen		26996			20	
34158	2	2011-07-12	0	0	15.93	43.75	Sebenico=Sibenik		27061			20	
34159	3	2011-08-21	0	0	14.28	50.98	Sebnitz		26878		36023	20	
34160	2	2011-07-12	0	0	14.78	47.27	Seckau		26837			20	
34161	2	2011-07-12	0	0	22.1	56.17	Seda		27007			20	
34162	2	2011-07-12	0	0	4.95	49.7	Sedan		26896			20	
34163	3	2011-08-21	0	0	10.55	51.17	Seebach		26878		36026	20	
34164	3	2011-08-21	0	0	10.32	50.93	Seeberg		26878		36026	20	
34165	3	2011-08-21	0	0	20.77	53.98	Seeburg		26996			20	
34166	4	2011-08-20	0	0	21.87	53.78	Seegutten		26996			20	
34167	3	2011-08-21	0	0	11.77	52.9	Seehausen@Altmark		26878		36024	20	
34168	3	2011-08-21	0	0	11.3	52.1	Seehausen@Sachsen		26878		36023	20	
34169	3	2011-08-22	0	0	7.95	48.32	Seelbach		26878		36015	20	
34170	3	2011-08-21	0	0	14.38	52.53	Seelow		26878		29314	20	
34171	3	2011-08-21	0	0	10.17	51.9	Seesen		26878		36019	20	
34172	3	2011-08-22	0	0	11.3	47.82	Seeshaupt		26878		36016	20	
34173	2	2011-07-12	0	0	8.63	47.03	Seeven		26865			20	
34174	2	2011-07-12	0	0	9.63	46.98	Seewis		26865			20	
34175	3	2011-08-21	0	0	10.32	53.93	Segeberg		26878		36025	20	
34176	2	2011-07-12	0	0	9.5	55.33	Seggelund		26880			20	
34177	2	2011-07-12	0	0	-4.12	40.95	Segovia		26889			20	
34178	2	2011-07-12	0	0	-0.87	47.68	Segré		26896			20	
34179	3	2011-08-21	0	0	9.97	52.32	Sehnde		26878		36019	20	
34180	4	2011-08-21	0	0	15.07	51.03	Zawidów		26996			20	
34181	3	2011-08-22	0	0	10.7	50.33	Seidingstadt		26878		36016	20	
34182	3	2011-08-21	0	0	15.48	51.82	Seiffersdorf		26996			20	
34183	2	2011-07-12	0	0	22.82	62.78	Seinajoki		26891			20	
34184	2	2011-07-12	0	0	28.47	60	Seiskari		26891			20	
34185	3	2011-08-21	0	0	16.88	50.35	Seitenberg		26996			20	
34186	3	2011-08-21	0	0	14.33	51.17	Seitschen		26878		36023	20	
34187	2	2011-07-12	0	0	29.05	60.18	Seivaestoe		26891			20	
34188	3	2011-08-22	0	0	12.13	50.17	Selb		26878		36016	20	
34189	3	2011-08-21	0	0	12.67	52.65	Selbelang		26878		29314	20	
34190	3	2011-08-22	0	0	11.75	50.32	Selbitz		26878		36016	20	
34191	2	2011-07-12	0	0	106.88	51.1	Selenginsk		27007			20	
34192	3	2011-08-22	0	0	8.98	50.07	Seligenstadt		26878		36016	20	
34193	2	2011-07-12	0	0	2.92	55.58	Selkirk		26899			20	
34194	3	2011-08-21	0	0	7.32	52.17	Sellen		26878		36020	20	
34195	2	2011-07-12	0	0	19.32	40.83	Semani		26830			20	
34196	3	2011-08-21	0	0	7.82	51.85	Sendenhorst		26878		36020	20	
34197	2	2011-07-12	0	0	2.58	49.2	Seneis		26896			20	
34198	3	2011-08-21	0	0	16.47	50.08	Senftenberg		26996			20	
34199	2	2011-07-12	0	0	48.8	53.97	Senghilei		27007			20	
34200	3	2011-08-22	0	0	9.37	49.38	Sennfeld		26878		36015	20	
34201	2	2011-07-12	0	0	3.28	48.2	Sens		26896			20	
34202	3	2011-08-20	0	0	21.32	53.63	Sensburg		26996			20	
34203	2	2011-07-12	0	0	20.1	45.95	Senta		27061			20	
34204	3	2011-08-22	0	0	9.13	47.92	Sentenhart		26878		36015	20	
34205	2	2011-07-12	0	0	126.97	37.55	Seoul		26941			20	
34206	2	2011-07-12	0	0	5.5	50.6	Seraing		26844			20	
34207	3	2011-08-21	0	0	11.82	50.95	Serba		26878		36026	20	
34208	2	2011-07-12	0	0	30.7	61.7	Serdobol		26891			20	
34209	2	2011-07-12	0	0	44.2	52.45	Serdohsk		27007			20	
34210	2	2011-07-12	0	0	45.47	55.53	Sergatsch		27007			20	
34211	2	2011-07-12	0	0	51.17	53.85	Sergijewsk		27007			20	
34212	2	2011-07-12	0	0	80.38	47.93	Sergiopal		27007			20	
34213	3	2011-08-21	0	0	8.08	51.22	Serkenrode		26878		36020	20	
34214	2	2011-07-12	0	0	11.3	45	Sermido		26930			20	
34215	2	2011-07-12	0	0	34.98	54.33	Serpeissk		27007			20	
34216	2	2011-07-12	0	0	37.4	54.92	Serpuchow		27007			20	
34217	2	2011-07-12	0	0	23.53	41.07	Serrai		26910			20	
34218	3	2011-08-22	0	0	6.58	49.58	Serrig		26878		36021	20	
34219	2	2011-07-12	0	0	10.77	44.23	Sestola		26930			20	
34220	3	2011-08-06	0	0	9.38	44.27	Sestri Levante		26930			20	
34221	2	2011-07-12	0	0	-8.9	38.53	Setubel		27001			20	
34222	3	2011-08-22	0	0	11.63	49.17	Seubersdorf		26878		36016	20	
34223	2	2011-07-12	0	0	0.2	51.27	Sevenoaks		26899			20	
34224	2	2011-07-12	0	0	-6.02	37.38	Sevilla		26889			20	
34225	2	2011-07-12	0	0	33.52	44.62	Sewastopol		27007			20	
34226	2	2011-07-12	0	0	-4.53	51	Shaftesbury		26899			20	
34227	2	2011-07-12	0	0	121.5	31.23	Shanghai		26870			20	
34228	2	2011-07-12	0	0	0.75	51.45	Sheerness		26899			20	
34229	2	2011-07-12	0	0	-1.53	53.43	Sheffield		26899			20	
34230	2	2011-07-12	0	0	27.07	50.2	Shepetovka		27007			20	
34231	2	2011-07-12	0	0	-2.52	50.95	Sherborne		26899			20	
34232	2	2011-07-12	0	0	1.47	55	Shields		26899			20	
34233	2	2011-07-12	0	0	25.33	42.7	Shipka		26846			20	
34234	2	2011-07-12	0	0	159.72	52.92	Shipurskoi-nos		27007			20	
34235	2	2011-07-12	0	0	-1.8	51.07	Shisbury		26899			20	
34236	2	2011-07-12	0	0	28.67	50.25	Shitomir		27007			20	
34237	2	2011-07-12	0	0	-2.75	52.7	Shrewsbury		26899			20	
34238	2	2011-07-12	0	0	23.3	55.93	Siauliai		27007			20	
34239	2	2011-07-12	0	0	24.15	45.8	Sibiu=Hermannstadt		27006			20	
34240	2	2011-07-12	0	0	13.62	45.48	Sicciole		26930			20	
34241	2	2011-07-12	0	0	13.43	37.33	Siculina		26930			20	
34242	2	2011-07-12	0	0	7.53	46.3	Siders		26865			20	
34243	2	2011-07-12	0	0	-3.18	50.68	Sidmouth		26899			20	
34244	2	2011-07-12	0	0	17.28	62.37	Sidsjoe		27013			20	
34245	3	2011-08-21	0	0	13.3	51.03	Siebenlehn		26878		36023	20	
34246	2	2011-07-12	0	0	22.28	52.17	Siedlce		26996			20	
34247	3	2011-08-21	0	0	7.2	50.78	Siegburg		26878		36020	20	
34248	3	2011-08-21	0	0	8.02	50.79	Siegen		26878		36020	20	
34249	3	2011-08-21	0	0	15.4	51.23	Siegersdorf		26996			20	
34250	3	2011-08-21	0	0	7.13	50.8	Sieglar		26878		36020	20	
34251	3	2011-08-21	0	0	10.3	53.63	Siek		26878		36025	20	
34252	3	2011-08-21	0	0	14.28	51.8	Sielow		26878		29314	20	
34253	3	2011-08-21	0	0	12.83	54.08	Siemensdorf		26878		36018	20	
34254	2	2011-07-12	0	0	11.35	43.32	Siena		26930			20	
34255	2	2011-07-12	0	0	29.72	54.82	Sienno		27006			20	
34256	2	2011-07-12	0	0	18.73	51.6	Sierad		26996			20	
34257	2	2011-07-12	0	0	19.7	52.85	Sierpe		26996			20	
34258	3	2011-08-21	0	0	7.78	50.5	Siershahn		26878		36021	20	
34259	2	2011-07-12	0	0	24.25	63.95	Sievi		26891			20	
34260	2	2011-07-12	0	0	34.5	52.15	Sievsk		27007			20	
34261	2	2011-07-12	0	0	19.23	50.47	Siewier		26996			20	
34262	2	2011-07-12	0	0	134.12	52.45	Sifiisk		27007			20	
34263	2	2011-07-12	0	0	23.9	47.93	Sighet		27006			20	
34264	3	2011-08-22	0	0	9.22	48.08	Sigmaringen		26878		36015	20	
34265	2	2011-07-12	0	0	15.27	59.63	Sigtuna		27013			20	
34266	2	2011-07-12	0	0	15.1	63.63	Sikaskalan		27013			20	
34267	2	2011-07-12	0	0	18.32	45.85	Siklos		26921			20	
34268	3	2011-08-21	0	0	16.65	50.57	Silberberg		26996			20	
34269	2	2011-07-12	0	0	27.27	44.12	Silistria		27006			20	
34270	2	2011-07-12	0	0	14.38	60.88	Siljansfors		27013			20	
34271	2	2011-07-12	0	0	9.77	46.43	Sils-Maria		26865			20	
34272	4	2011-08-21	0	0	10.83	51.87	Silstedt		26878		36024	20	
34273	3	2011-08-22	0	0	13.03	48.27	Simbach		26878		36016	20	
34274	2	2011-07-12	0	0	48.4	54.32	Simbirsk=Ulyanovsk		27007			20	
34275	2	2011-07-12	0	0	34.1	44.95	Simferopol		27007			20	
34276	3	2011-08-22	0	0	7.52	49.98	Simmern		26878		36021	20	
