Ln-nm	Absorption
9.080162287	0.298456908
9.080178107	0.298413475
9.080193731	0.298367239
9.080209551	0.2983175
9.080225371	0.298264959
9.080241191	0.298209616
9.080256816	0.29815077
9.080272636	0.298089823
9.080288456	0.298025372
9.080304276	0.29795812
9.080320096	0.297888065
9.080336112	0.297815209
9.080351932	0.297738849
9.080367752	0.297660388
9.080383572	0.297578424
9.080407399	0.297450224
9.080439235	0.297270184
9.080471265	0.297078235
9.080503101	0.296875777
9.080534936	0.296662111
9.080566967	0.296437236
9.080598997	0.296201852
9.080631028	0.29595526
9.080663059	0.29569816
9.080695285	0.295431252
9.080727315	0.295153136
9.080759541	0.294865212
9.080791767	0.294566779
9.080823798	0.294257839
9.080856024	0.29393909
9.08088825	0.293610535
9.080920671	0.293272171
9.080952897	0.2929247
9.080985123	0.292566722
9.081017544	0.292199636
9.08104977	0.291822742
9.081082192	0.291436742
9.081114418	0.291041634
9.081146839	0.290636719
9.08117926	0.290223397
9.081211486	0.289800968
9.081243908	0.289370133
9.081276329	0.28893019
9.08130875	0.288481841
9.081341171	0.288024385
9.081373397	0.287559222
9.081405819	0.287084953
9.08143824	0.286602978
9.081470466	0.286112596
9.081519098	0.285362312
9.081583745	0.284334611
9.081648392	0.283275387
9.08171304	0.282186739
9.081777492	0.281069369
9.081841944	0.279922576
9.0819062	0.278749162
9.081970457	0.277548427
9.082034518	0.276322472
9.08209858	0.275070597
9.082162446	0.273794904
9.082226116	0.272494692
9.082289787	0.271172762
9.082353067	0.269828415
9.082416152	0.268463052
9.082479237	0.267077373
9.082541931	0.265672079
9.082604625	0.26424787
9.082666929	0.262806147
9.082729037	0.261346911
9.08279095	0.259870861
9.082852472	0.258380101
9.082913799	0.256873928
9.082974735	0.255353744
9.083035477	0.25382095
9.083095827	0.252275547
9.083155982	0.250718234
9.083215747	0.249150413
9.083275121	0.247572785
9.083334299	0.245986049
9.083392892	0.244390207
9.083451289	0.242787359
9.083509296	0.241177505
9.083566717	0.239562047
9.083623942	0.237940985
9.083680582	0.236315719
9.083736831	0.234686951
9.083792689	0.23305538
9.0838755	0.230604171
9.083984287	0.227334025
9.084091121	0.224066681
9.084196002	0.220809144
9.08429854	0.217567019
9.084398928	0.214348013
9.084496778	0.211157729
9.084592479	0.208001771
9.084685447	0.204887846
9.084775679	0.201822259
9.084863373	0.198810614
9.084948332	0.195859216
9.085030167	0.19297577
9.085109267	0.190165182
9.085185047	0.187434455
9.085257702	0.184789896
9.085327232	0.182238509
9.085393246	0.179785899
9.08545594	0.177438371
9.085543243	0.174128994
9.085646757	0.170144992
9.085734646	0.166697607
9.085806715	0.163837981
9.085861597	0.161617251
9.085910815	0.159595477
9.085920385	0.159194765
9.089236536	0.120532359
9.094542299	0.118719347
9.099848257	0.176713307
9.099863491	0.176715408
9.099940247	0.176725216
9.100024816	0.176737826
9.100133408	0.176754639
9.10026446	0.176776356
9.100376372	0.176795971
9.10045684	0.176811383
9.100541799	0.176827496
9.100631055	0.17684571
9.100724413	0.176865325
9.100821286	0.176886341
9.10092187	0.176908759
9.101025774	0.176933278
9.101132608	0.176959198
9.101242177	0.17698722
9.101354479	0.177016643
9.101468931	0.177048167
9.10158553	0.177081093
9.101703887	0.17711612
9.101823807	0.177153249
9.101945094	0.17719248
9.102067552	0.177233111
9.102190792	0.177276545
9.102314618	0.17732138
9.102407781	0.177357108
9.102469889	0.177381627
9.102532192	0.177406146
9.102594301	0.177431366
9.102656409	0.177457286
9.102718517	0.177483907
9.10278043	0.177510527
9.102842148	0.177538549
9.102903865	0.177566571
9.102965192	0.177595293
9.103026519	0.177624716
9.103087456	0.17765484
9.103148002	0.177685664
9.103208352	0.177716488
9.103268312	0.177748012
9.103328076	0.177780938
9.103387255	0.177813864
9.103445848	0.17784749
9.103504245	0.177881817
9.103562057	0.177916844
9.103619282	0.177951871
9.103675922	0.177988299
9.103732171	0.178025428
9.103787638	0.178062557
9.103842325	0.178101087
9.103896621	0.178139617
9.10394994	0.178179548
9.104002674	0.17821948
9.104054626	0.178260812
9.104105601	0.178302144
9.104155991	0.178344177
9.104205404	0.17838761
9.104253841	0.178431044
9.104301496	0.178475879
9.104348175	0.178520714
9.104393682	0.17856625
9.104438408	0.178613186
9.104481962	0.178660123
9.104524344	0.17870846
9.104565749	0.178757498
9.104606178	0.178806537
9.10464524	0.178856976
9.10468313	0.178908116
9.104719653	0.178959956
9.104755199	0.179012497
9.104789183	0.179065738
9.104821995	0.17911968
9.104853439	0.179175024
9.104883517	0.179230367
9.104912227	0.179287111
9.104939375	0.179344556
9.104965156	0.179402
9.104989374	0.179461547
9.10501203	0.179521093
9.105033124	0.17958134
9.105052654	0.179642988
9.105070623	0.179705337
9.105086833	0.179767685
9.105101482	0.179832135
9.105114177	0.179896585
9.105125309	0.179962437
9.105134684	0.180028288
9.105142301	0.18009554
9.105147965	0.180164194
9.105151676	0.180232847
9.105153629	0.180302902
9.105153824	0.216584154
9.105153824	0.180337929
9.115765546	0.206918728
9.116430182	0.135634719
9.128368246	0.116303165
9.133673814	0.140467082
9.134999571	0.249205757
9.14693783	0.275786555
9.150253786	0.391170605
9.150270973	0.391191621
9.150357495	0.391302307
9.150426048	0.391391977
9.150480539	0.391464834
9.150541671	0.391547498
9.150609443	0.39163997
9.150683075	0.39174295
9.150762761	0.391855038
9.150847916	0.391977633
9.150938539	0.392110036
9.15103424	0.392252247
9.151134629	0.392403565
9.15123951	0.39256469
9.151348688	0.392734923
9.151461772	0.392914963
9.151578566	0.39310411
9.151668409	0.393251925
9.151729345	0.393353504
9.151791063	0.393457886
9.151853561	0.393563668
9.151916646	0.393672253
9.151980317	0.393782939
9.152044769	0.393895727
9.152109807	0.394011317
9.152175431	0.394129008
9.152241445	0.394248101
9.152308045	0.394369996
9.152375232	0.394494693
9.152442613	0.394620791
9.152510581	0.394749692
9.152578744	0.394879993
9.152647297	0.395013097
9.152716241	0.395148302
9.15278538	0.395285609
9.152854715	0.395425017
9.152924245	0.395566528
9.152993775	0.395710139
9.153063696	0.395855853
9.153133616	0.396004369
9.153203537	0.396154285
9.153273457	0.396306304
9.153343378	0.396460424
9.153413299	0.396617346
9.153483024	0.396775669
9.153552749	0.396936094
9.153622279	0.397098621
9.153691614	0.397263249
9.153760753	0.397429979
9.153829502	0.39759881
9.153898055	0.397769743
9.153966414	0.397942077
9.154034186	0.398117214
9.154101763	0.398293751
9.154168754	0.39847239
9.154235354	0.398653832
9.154301564	0.398835974
9.154366992	0.399020918
9.15443203	0.399207963
9.154496482	0.39939641
9.154560348	0.399586958
9.154623433	0.399779608
9.154685736	0.399973659
9.154747454	0.400170513
9.154808391	0.400368767
9.154868546	0.400568423
9.154927724	0.40077088
9.154986317	0.400974739
9.155043738	0.401180699
9.155100377	0.401388061
9.155155845	0.401597524
9.155210532	0.401809089
9.155264046	0.402022055
9.155316389	0.402237122
9.155367755	0.402454291
9.15541795	0.402672861
9.155466972	0.402892833
9.155514823	0.403115606
9.155558572	0.52951083
9.155561502	0.403339781
9.155587087	0.524841694
9.155606813	0.403565356
9.155650758	0.403793034
9.155693335	0.404022112
9.155712671	0.504080327
9.155734546	0.404253292
9.155774389	0.404485873
9.155798412	0.489701631
9.155812669	0.404720556
9.155849583	0.40495734
9.155859739	0.479323049
9.155884933	0.405194825
9.155918917	0.405435112
9.155921847	0.468660046
9.155951143	0.4056761
9.155981611	0.405919189
9.155983174	0.458012454
9.156010517	0.40616438
9.15603786	0.406410972
9.156041376	0.447680109
9.156063446	0.406658965
9.156087078	0.40690906
9.156094891	0.437963542
9.156109148	0.407159855
9.156129265	0.407413453
9.156130632	0.431260022
9.156147624	0.407667751
9.156151921	0.427140114
9.15616403	0.407924151
9.156170866	0.423342457
9.156178483	0.408182652
9.156187272	0.41990488
9.156190983	0.408441854
9.15619899	0.408637306
9.156200943	0.416865213
9.156203678	0.408768308
9.156207974	0.40890001
9.15621149	0.414259884
9.156211685	0.409031713
9.15621481	0.409164116
9.156217545	0.409296519
9.156218716	0.412128124
9.156219693	0.409429623
9.156221451	0.409562726
9.156222037	0.410861538
9.156222427	0.409696531
9.156223013	0.41018411
9.156223013	0.409897587
9.156223013	0.409830335
9.160201066	0.528905559
9.168159906	0.417750002
9.17081142	0.417144731
9.177443526	0.480575624
9.184739096	0.415332419
9.187390611	0.379086194
9.193359838	0.362170822
9.196675989	0.312030678
9.201981752	0.334986854
9.203307509	0.186981202
9.211929422	0.209332807
9.215908842	0.112676441
9.220551531	0.06736866
9.220564812	0.067328729
9.22063278	0.067131175
9.220707778	0.066916808
9.220804847	0.066644996
9.220891369	0.06640611
9.22095504	0.066233076
9.221023593	0.066048132
9.221096639	0.065854081
9.221173981	0.065650222
9.221255425	0.065437957
9.22134097	0.065218686
9.221430226	0.06499311
9.221522998	0.064760529
9.221619285	0.064523745
9.221718893	0.064282757
9.221821625	0.064038267
9.221927092	0.063791675
9.222035293	0.063542981
9.222118104	0.063355935
9.222174158	0.063230538
9.222230602	0.063105841
9.222287828	0.062981143
9.222345444	0.062857147
9.222403451	0.06273315
9.222462043	0.062609154
9.222521222	0.062486558
9.222580791	0.062363963
9.222640556	0.062242768
9.222700906	0.062121574
9.222761647	0.062002481
9.222822584	0.061883389
9.222883911	0.061766397
9.222945628	0.061650107
9.223007541	0.061535217
9.22306965	0.061421729
9.223132148	0.061310342
9.223194647	0.061200357
9.223257537	0.061091772
9.223320426	0.06098599
9.223383511	0.060881609
9.223446791	0.060779329
9.223510071	0.060679851
9.223573547	0.060581775
9.223637022	0.060487201
9.223700497	0.060394729
9.223763973	0.060304359
9.223827253	0.060217491
9.223890728	0.060132725
9.223954008	0.060051462
9.224017289	0.059973001
9.224064749	0.059916257
9.224096193	0.059879828
9.224127833	0.0598434
9.224159278	0.059808373
9.224190723	0.059774046
9.224221972	0.05974042
9.224253417	0.059708195
9.224284667	0.05967667
9.224315916	0.059645846
9.224347165	0.059615723
9.22437822	0.059587
9.224409274	0.059558979
9.224440328	0.059531657
9.224471187	0.059505737
9.224502045	0.059480517
9.224532904	0.059456699
9.224563568	0.059433581
9.224594231	0.059411163
9.224624895	0.059390147
9.224655363	0.059369831
9.224685831	0.059350917
9.224716104	0.059333403
9.224746182	0.05931659
9.224776454	0.059300477
9.224806337	0.059285766
9.224836414	0.059272455
9.224866101	0.059260546
9.224895788	0.059249337
9.224925475	0.059238829
9.224954967	0.059229722
9.224984458	0.059222016
9.22501356	0.059215711
9.225042856	0.059210807
9.225071762	0.059206604
9.225100667	0.059203802
9.225129378	0.0592017
9.225158088	0.0592017
9.225186603	0.059202401
9.225214923	0.059204503
9.225243243	0.059208005
9.225271367	0.059212909
9.225299297	0.059219214
9.22532703	0.05922692
9.225354569	0.059235327
9.225382108	0.059245835
9.225409451	0.059257744
9.225436599	0.059270354
9.225463551	0.059285065
9.225490504	0.059300477
9.225517066	0.059317991
9.225543628	0.059336906
9.225569995	0.059356521
9.225596166	0.059378238
9.225622142	0.059401356
9.225647923	0.059425875
9.225673508	0.059452496
9.225698899	0.059479817
9.225724093	0.05950924
9.225749093	0.059540064
9.225773897	0.059572289
9.225798506	0.059605915
9.22582292	0.059640942
9.225847138	0.059678071
9.225871161	0.059716601
9.225894989	0.059757233
9.225918621	0.059799266
9.225942058	0.0598427
9.225965105	0.059888235
9.225987956	0.059934471
9.226010807	0.059983509
9.226033268	0.060033948
9.226055533	0.060085789
9.226077407	0.060139731
9.226099282	0.060195074
9.226120766	0.060251818
9.226142055	0.060311364
9.226163148	0.060371611
9.226183851	0.06043466
9.226204554	0.060499111
9.226224866	0.060564962
9.226244787	0.060632915
9.226264513	0.060702969
9.226284044	0.060774425
9.22630338	0.060847982
9.226322325	0.060923641
9.226341074	0.061001402
9.226359433	0.061080563
9.226377597	0.061161827
9.226395566	0.061244491
9.226413143	0.061329958
9.226430526	0.061416825
9.226447518	0.061505795
9.226464119	0.061596865
9.22648072	0.061690038
9.226496736	0.061785312
9.226512556	0.061881988
9.226520368	0.061931726
9.22652818	0.061981465
9.226544	0.062086547
9.226568414	0.062253977
9.226601812	0.062495665
9.226636382	0.062759771
9.226672318	0.063044193
9.226709037	0.06334963
9.226747122	0.063674683
9.226785988	0.064020052
9.226826027	0.064385037
9.226867237	0.064769636
9.226909228	0.06517245
9.226952391	0.065594178
9.226996336	0.06603342
9.227041257	0.066490176
9.227087155	0.066965146
9.227133833	0.067456228
9.227181489	0.067964124
9.227229925	0.068488132
9.227279143	0.069028252
9.227329142	0.069583785
9.227380118	0.070154029
9.22743168	0.070738984
9.227510194	0.071643389
9.227617614	0.072897365
9.227727573	0.074203182
9.227839875	0.075558037
9.227954326	0.076959128
9.228070926	0.078402952
9.228189478	0.079887408
9.228309398	0.081408293
9.228431076	0.082964204
9.228553925	0.084550239
9.228677946	0.086164997
9.228802944	0.087804974
9.228928723	0.089466668
9.229054892	0.091147977
9.229181648	0.092845399
9.229308599	0.094556131
9.229435549	0.096277371
9.229562305	0.098005617
9.22968867	0.099737365
9.229814644	0.101471216
9.229939837	0.103202964
9.230126162	0.10579148
9.230370103	0.109208741
9.230608184	0.112565054
9.230838649	0.115836602
9.231060129	0.119000266
9.231271063	0.122031526
9.231470278	0.124906565
9.231656017	0.127601563
9.231826912	0.130092003
9.231981597	0.132355465
9.232180031	0.135270435
9.232437253	0.139078601
9.232489595	0.13986111
9.239121701	0.141673421
9.241773216	0.077638657
9.241805637	0.077558795
9.241969306	0.077158083
9.242149381	0.076719542
9.242381408	0.076156303
9.242661481	0.075479576
9.242985498	0.074700569
9.243349554	0.073829091
9.243646424	0.07312224
9.243854819	0.072628356
9.244071026	0.072117658
9.244294264	0.071590848
9.244524533	0.071050727
9.244760857	0.070497997
9.245002845	0.069933357
9.245250301	0.06935961
9.24550225	0.068776756
9.24575869	0.068186897
9.246018842	0.067591433
9.246282118	0.066991066
9.246548129	0.066387896
9.246816483	0.065783325
9.2470864	0.065178054
9.247357685	0.064574184
9.24762975	0.063972415
9.247902011	0.06337485
9.248173881	0.062781488
9.248377393	0.062341545
9.248512742	0.062050118
9.2486477	0.061760793
9.248782268	0.06147427
9.248916445	0.061189148
9.249050037	0.060907529
9.249182847	0.060628011
9.249315266	0.060351996
9.249446904	0.060078783
9.249577566	0.059808373
9.249707447	0.059542165
9.249836546	0.05927876
9.249964668	0.059019559
9.250091619	0.05876456
9.250217594	0.058513765
9.250342396	0.058266472
9.250465831	0.058024083
9.250588095	0.057786598
9.250708991	0.057553317
9.25082852	0.057325639
9.250946487	0.057102165
9.251062891	0.056884996
9.251177732	0.056672731
9.251291012	0.05646607
9.251402533	0.056265714
9.251512101	0.056070962
9.251619912	0.055882516
9.251725965	0.055700374
9.251829869	0.055524537
9.25193182	0.055355705
9.252031623	0.055193879
9.252129278	0.055038358
9.252200956	0.054926972
9.252248221	0.054854815
9.252294704	0.054784761
9.252340602	0.054716107
9.252386109	0.054649556
9.252430835	0.054585105
9.252474974	0.054522056
9.252518528	0.054461809
9.252561496	0.054402964
9.252603878	0.054346219
9.252645479	0.054291577
9.252686494	0.054239036
9.252726923	0.054188597
9.252766571	0.054139558
9.252805632	0.054093322
9.252844108	0.054049188
9.252881608	0.054007155
9.252918716	0.053967224
9.252955044	0.053929395
9.25299059	0.053893667
9.253025355	0.053860741
9.253059534	0.053829217
9.253092932	0.053800494
9.253125548	0.053774574
9.253157384	0.053750055
9.253188633	0.053728338
9.253218906	0.053708723
9.253248593	0.05369191
9.253277499	0.053677198
9.253298592	0.053668091
9.253312459	0.053662487
9.253325935	0.053657583
9.253339412	0.05365338
9.253352693	0.053649877
9.253365583	0.053646374
9.253378474	0.053644273
9.253391169	0.053642171
9.253403473	0.053641471
9.253415778	0.05364077
9.253427691	0.05364077
9.253439605	0.053641471
9.253451128	0.053642872
9.253462456	0.053644973
9.253473589	0.053647776
9.253484526	0.053651278
9.253495268	0.053655482
9.253505815	0.053659685
9.253516166	0.053665289
9.253526127	0.053670894
9.253536088	0.053677899
9.253545658	0.053684904
9.253555228	0.05369261
9.253564408	0.053701718
9.253573392	0.053710825
9.253582181	0.053720632
9.253590774	0.053731841
9.253598977	0.05374305
9.25360718	0.053754959
9.253614993	0.053767569
9.25362261	0.053780879
9.253630031	0.05379489
9.253640773	0.053817308
9.25365425	0.053849533
9.25366675	0.05388526
9.253678273	0.05392309
9.253689015	0.053963722
9.253698585	0.054007856
9.253707374	0.054054092
9.253711475	0.054078611
9.253719483	0.05412905
9.25373667	0.054233432
9.253755615	0.054344118
9.253776123	0.054460408
9.253798192	0.054581603
9.25382202	0.054708401
9.253860496	0.054908757
9.25391694	0.055193179
9.253979244	0.055498617
9.254047016	0.055822969
9.254120257	0.056165536
9.254198381	0.056527018
9.254281582	0.056905312
9.254369276	0.05730042
9.254461462	0.05771164
9.254557749	0.058137572
9.254657942	0.058578915
9.254815361	0.059266851
9.255036842	0.060229401
9.255269845	0.061238887
9.255513005	0.062290406
9.255764172	0.063377652
9.25602159	0.064495723
9.256283304	0.065639714
9.256481542	0.066511192
9.256613962	0.067097549
9.256746576	0.067687408
9.256879191	0.06828007
9.25701122	0.068874833
9.257142663	0.069470997
9.257273325	0.070067862
9.25740301	0.070664727
9.257531328	0.071260891
9.257658279	0.071856355
9.257783276	0.072449717
9.257906321	0.073040276
9.258027412	0.073628034
9.25814577	0.074211589
9.258261783	0.074790239
9.258374672	0.075364686
9.258484631	0.075932829
9.258564707	0.076354557
9.258617246	0.076633374
9.258668612	0.07691079
9.258719197	0.077186105
9.258768805	0.077459318
9.258817437	0.077730429
9.258865093	0.077999438
9.258911576	0.078266346
9.258957083	0.078530452
9.259001418	0.078792456
9.259044777	0.079052358
9.259086768	0.079308758
9.259127588	0.079563056
9.259167431	0.079814552
9.259205711	0.080063245
9.259243015	0.080309137
9.259278757	0.080551525
9.259313327	0.080791813
9.259346529	0.081027896
9.259378169	0.081261178
9.259408637	0.081490957
9.259437543	0.081717934
9.259464886	0.081940707
9.259490862	0.082159978
9.259515276	0.082375746
9.259538127	0.082588011
9.259559416	0.082796073
9.259578947	0.082999932
9.259597111	0.083200288
9.259613321	0.083396441
9.259627969	0.08358839
9.25964086	0.083776136
9.259651992	0.083959679
9.259661367	0.084139019
9.259668984	0.084313455
9.259674648	0.084483687
9.259678554	0.084649016
9.259680312	0.084809441
9.259680703	0.084966363
9.259680703	0.084887902
9.25968207	0.08512889
9.259684414	0.085298422
9.259687929	0.085474259
9.259692617	0.085656401
9.259698476	0.085844847
9.259705507	0.086039599
9.259713515	0.086239955
9.259722499	0.086446616
9.259732655	0.086658881
9.259743983	0.086876751
9.259756092	0.087100225
9.259769373	0.087329303
9.259783435	0.087563286
9.259798669	0.087802872
9.259814685	0.088047362
9.259831677	0.088296757
9.259849645	0.088551055
9.25987816	0.088940558
9.259919175	0.089475775
9.259963315	0.090027805
9.260010775	0.090595947
9.260060969	0.091178801
9.260114093	0.091775666
9.260169952	0.09238514
9.260228154	0.093005824
9.260288895	0.093637716
9.260351784	0.094279415
9.260416627	0.094930222
9.260483423	0.095588735
9.260551976	0.096253553
9.260622092	0.096923975
9.260693575	0.097599301
9.260766425	0.09827883
9.260840447	0.098960461
9.260915446	0.099644193
9.260991226	0.100327925
9.261067787	0.101012358
9.261144739	0.10169469
9.261222081	0.102374919
9.261299814	0.103051646
9.261377547	0.10372417
9.261455085	0.104391089
9.261571098	0.105379559
9.261724025	0.106669263
9.261874022	0.107919737
9.262019723	0.109121873
9.262159955	0.110267966
9.262293351	0.111351009
9.26241913	0.112361196
9.262535534	0.113292221
9.262641782	0.114134276
9.262779084	0.115215218
9.262959549	0.116619111
9.262996658	0.116905634
9.268302421	0.11086483
9.275597991	0.032330876
9.2842201	0.024477761
9.284884541	0.060723986
9.285549178	0.116301064
9.288200692	0.118716545
9.29682241	0.08247032
9.29683198	0.082463314
9.296880026	0.082429688
9.29693276	0.08239396
9.297000727	0.082349125
9.297082562	0.082295884
9.297177287	0.082237038
9.297255996	0.082189401
9.297311659	0.082156475
9.297370057	0.08212355
9.297430602	0.082089223
9.297493492	0.082054196
9.297558334	0.082019869
9.29762513	0.081984842
9.297693684	0.081950515
9.297763799	0.081916188
9.297835478	0.081881861
9.297908328	0.081848936
9.29798235	0.081816711
9.298057349	0.081785186
9.298133129	0.081755063
9.29820969	0.081727041
9.298286642	0.08169972
9.298344648	0.081680805
9.298383515	0.081668195
9.298422186	0.081656986
9.298461052	0.081645778
9.298499919	0.081635269
9.298538785	0.081624761
9.298577652	0.081615654
9.298616518	0.081606547
9.29865519	0.08159814
9.298693861	0.081591135
9.298732337	0.08158413
9.298770617	0.081577825
9.298808898	0.08157222
9.298846983	0.081567316
9.298884873	0.081563814
9.298922763	0.081560311
9.298960262	0.081558209
9.298997371	0.081556808
9.299034479	0.081556108
9.299071198	0.081556108
9.299107525	0.081557509
9.299143657	0.08155961
9.299179594	0.081562413
9.299214945	0.081566616
9.299250101	0.08157152
9.29928467	0.081577124
9.299319045	0.08158413
9.299352833	0.081592536
9.299386231	0.081601643
9.299419238	0.081611451
9.299451659	0.08162336
9.299483495	0.081635269
9.29951494	0.08164928
9.299545798	0.081663992
9.299576267	0.081680104
9.299605953	0.081697618
9.299635055	0.081715832
9.29966357	0.081736148
9.299691499	0.081757164
9.299718647	0.081779582
9.299745209	0.0818034
9.299771185	0.08182862
9.29979638	0.081855241
9.299820793	0.081883262
9.299844426	0.081912685
9.299867277	0.08194421
9.299889542	0.081976435
9.299910831	0.082010061
9.299931338	0.082045789
9.299950869	0.082082918
9.299969814	0.082121448
9.299987587	0.082161379
9.300004579	0.082203412
9.30002079	0.082246846
9.300035828	0.082291681
9.300050086	0.082338617
9.300063172	0.082387655
9.300075476	0.082437394
9.300086609	0.082489935
9.300096765	0.082543176
9.300105944	0.08259922
9.300113952	0.082656665
9.300120983	0.082715511
9.300126647	0.082776458
9.30013153	0.082839507
9.300135045	0.082904658
9.300137389	0.08297191
9.300138561	0.083040564
9.300138756	0.083075591
9.300138952	0.08311272
9.300140123	0.083196085
9.300142467	0.08329206
9.300145983	0.083400644
9.30015067	0.083521138
9.300156529	0.083653541
9.300167467	0.083873512
9.30018563	0.084206972
9.300208091	0.084583865
9.300234458	0.085003492
9.300264731	0.08546305
9.300298714	0.085961838
9.300336214	0.086497756
9.300377229	0.0870687
9.300421564	0.087673972
9.300468828	0.088310768
9.300519218	0.088977687
9.300572342	0.089674029
9.300628005	0.090396992
9.300716285	0.091529074
9.300842064	0.09311721
9.30097546	0.094783808
9.301115692	0.096514856
9.301261392	0.098297744
9.301411389	0.100118462
9.301564316	0.101962999
9.301719001	0.103819444
9.301874467	0.105673788
9.302029347	0.10751272
9.302257663	0.110212623
9.302548673	0.113632686
9.302815465	0.116749413
9.303048274	0.119456321
9.303237137	0.121646226
9.303417603	0.123726846
9.303454712	0.124154879
9.308760475	0.122341868
9.308770045	0.122031526
9.308819653	0.120466507
9.308875121	0.118747369
9.308947971	0.116535046
9.309037618	0.11386877
9.309115351	0.1115962
9.309171991	0.109960426
9.309232536	0.108233581
9.309296988	0.10642057
9.309364956	0.104526995
9.309436634	0.102557762
9.309511633	0.100517773
9.309590342	0.098411933
9.309672177	0.096245146
9.309757527	0.094022315
9.309846002	0.091749045
9.309937602	0.089430239
9.310032326	0.087070101
9.310130176	0.084674236
9.31023076	0.082248247
9.310334274	0.079795637
9.310440522	0.077322711
9.310521966	0.075457859
9.310577238	0.074210187
9.310632901	0.072960414
9.310689346	0.07170924
9.310746376	0.070456665
9.310804187	0.069203389
9.310862389	0.067950113
9.310921373	0.066698238
9.310980747	0.065447064
9.311040902	0.064197991
9.311101448	0.062951721
9.311162775	0.061708953
9.311224492	0.060469688
9.311286796	0.059235327
9.311349685	0.058005869
9.311412965	0.056782016
9.311476831	0.055564468
9.311541283	0.054354626
9.311606126	0.053151789
9.311671554	0.051957359
9.311737374	0.050772036
9.311803779	0.04959582
9.311870574	0.048430113
9.311937761	0.047274913
9.312005533	0.046130922
9.312073696	0.044999541
9.312142249	0.04388077
9.312211193	0.042774609
9.312280528	0.041683159
9.312350253	0.04060572
9.312420369	0.039542992
9.312490875	0.038497078
9.312561773	0.037466575
9.312632865	0.036453586
9.312704543	0.035458812
9.312776417	0.034481551
9.312848681	0.033523205
9.312921336	0.032584474
9.312994187	0.031666058
9.313067232	0.030767959
9.313122309	0.030108746
9.313159223	0.029676509
9.313195941	0.029249176
9.313232854	0.028827448
9.313269963	0.028412024
9.313307072	0.028001505
9.31334418	0.02759729
9.313381289	0.02719938
9.313418593	0.026807075
9.313455897	0.026421074
9.313493201	0.026040678
9.3135307	0.025667287
9.3135682	0.025299501
9.313605699	0.02493872
9.313643394	0.024584244
9.313681088	0.024236073
9.313718783	0.023894907
9.313756477	0.023560046
9.313794367	0.023232191
9.313832257	0.022911341
9.313870147	0.022597497
9.313908037	0.022290658
9.313946122	0.021990824
9.313984208	0.021697996
9.314022293	0.021412874
9.314060378	0.021134758
9.314098463	0.020864347
9.314136744	0.020600942
9.314175025	0.020345943
9.314213305	0.02009795
9.314251586	0.019857663
9.314290062	0.019625082
9.314328342	0.019400907
9.314366818	0.019184439
9.314405294	0.018976377
9.31444377	0.018776021
9.314482246	0.018584071
9.314520721	0.018399828
9.314559393	0.018224692
9.314598064	0.018057261
9.314626969	0.017938168
9.314646305	0.017861108
9.314665641	0.01778615
9.314684976	0.017713293
9.314704312	0.017642538
9.314723647	0.017573885
9.314742983	0.017508034
9.314762319	0.017443583
9.314781654	0.017381935
9.31480099	0.017322389
9.314820325	0.017264944
9.314839661	0.017210302
9.314859192	0.01715706
9.314878527	0.017106621
9.314897863	0.017058283
9.314917199	0.017012047
9.314936534	0.016968613
9.314956065	0.016927281
9.314975401	0.016888051
9.314994736	0.016850922
9.315014267	0.016816595
9.315033603	0.01678437
9.315052938	0.016754247
9.315072469	0.016726925
9.315091805	0.016701706
9.315111336	0.016679288
9.315130671	0.016658972
9.315150007	0.016641459
9.315169538	0.016625346
9.315183991	0.016615539
9.315193756	0.016609934
9.315203521	0.01660433
9.315213287	0.016599426
9.315222857	0.016595223
9.315232623	0.01659172
9.315242388	0.016588918
9.315252153	0.016586816
9.315261724	0.016585415
9.315271489	0.016584014
9.315281254	0.016584014
9.315290825	0.016584014
9.31530059	0.016584715
9.315310355	0.016586116
9.315320121	0.016588217
9.315329691	0.016591019
9.315339457	0.016594522
9.315349222	0.016598025
9.315358987	0.016602929
9.315368558	0.016607833
9.315378323	0.016613437
9.315388088	0.016620442
9.315392971	0.016623945
9.315431838	0.016651967
9.315509961	0.016708011
9.315588671	0.016763354
9.315667771	0.016817996
9.315747262	0.016871938
9.315827338	0.01692518
9.31590761	0.016977721
9.315988273	0.017029561
9.316069326	0.017081401
9.31615077	0.017131841
9.316232409	0.01718228
9.316314439	0.017231318
9.316396859	0.017280356
9.316479475	0.017328694
9.316562286	0.017376331
9.316645292	0.017423267
9.316728689	0.017470204
9.316812086	0.01751574
9.316895874	0.017561275
9.316979661	0.017605409
9.317063644	0.017649544
9.317147822	0.017692978
9.317232196	0.017735711
9.317316569	0.017778444
9.317400942	0.017819776
9.317485511	0.017861108
9.31757008	0.01790174
9.317654649	0.017941671
9.317739413	0.017980902
9.317823982	0.018020132
9.31790855	0.018057962
9.317993119	0.018095791
9.318119875	0.018151134
9.318288622	0.01822329
9.318456978	0.018293345
9.318624553	0.018361298
9.318791542	0.018427149
9.31895775	0.018490899
9.319122786	0.018551846
9.319286846	0.018611393
9.319449538	0.018668837
9.319610863	0.018724881
9.319770626	0.018778123
9.319928631	0.018829963
9.320084878	0.018879702
9.320239367	0.018928039
9.320391513	0.018973575
9.32054151	0.019017709
9.320689164	0.019060442
9.320834474	0.019101074
9.320976854	0.019140305
9.321116695	0.019177433
